env,room,query_id,model,log_stft_mse
acousticrooms_unseen,Apartments_idx_50,S6_R3,simplevit,1.33425
acousticrooms_unseen,Apartments_idx_50,S6_R4,simplevit,1.07433
acousticrooms_unseen,Apartments_idx_50,S6_R5,simplevit,1.29741
acousticrooms_unseen,Apartments_idx_50,S6_R6,simplevit,1.30473
acousticrooms_unseen,Apartments_idx_50,S6_R7,simplevit,1.43512
acousticrooms_unseen,Apartments_idx_50,S6_R8,simplevit,1.54446
acousticrooms_unseen,Apartments_idx_50,S6_R9,simplevit,1.36563
acousticrooms_unseen,Apartments_idx_50,S6_R10,simplevit,1.28101
acousticrooms_unseen,Apartments_idx_50,S6_R11,simplevit,1.361
acousticrooms_unseen,Apartments_idx_50,S6_R12,simplevit,1.26565
acousticrooms_unseen,Apartments_idx_50,S6_R13,simplevit,1.29346
acousticrooms_unseen,Apartments_idx_50,S6_R14,simplevit,1.34007
acousticrooms_unseen,Apartments_idx_50,S6_R15,simplevit,1.33828
acousticrooms_unseen,Apartments_idx_50,S6_R16,simplevit,1.29643
acousticrooms_unseen,Apartments_idx_50,S6_R17,simplevit,1.23476
acousticrooms_unseen,Apartments_idx_50,S6_R18,simplevit,1.35219
acousticrooms_unseen,Apartments_idx_50,S6_R19,simplevit,1.33509
acousticrooms_unseen,Apartments_idx_50,S6_R20,simplevit,1.36416
acousticrooms_unseen,Apartments_idx_50,S6_R21,simplevit,1.52011
acousticrooms_unseen,Apartments_idx_50,S6_R22,simplevit,1.37774
acousticrooms_unseen,Apartments_idx_50,S6_R23,simplevit,1.35738
acousticrooms_unseen,Apartments_idx_50,S6_R24,simplevit,1.21953
acousticrooms_unseen,Apartments_idx_50,S6_R25,simplevit,1.17145
acousticrooms_unseen,Apartments_idx_50,S7_R1,simplevit,1.39049
acousticrooms_unseen,Apartments_idx_50,S7_R2,simplevit,1.2703
acousticrooms_unseen,Apartments_idx_50,S7_R3,simplevit,1.24629
acousticrooms_unseen,Apartments_idx_50,S7_R4,simplevit,1.45955
acousticrooms_unseen,Apartments_idx_50,S7_R5,simplevit,1.22276
acousticrooms_unseen,Apartments_idx_50,S7_R6,simplevit,1.28204
acousticrooms_unseen,Apartments_idx_50,S7_R7,simplevit,1.12279
acousticrooms_unseen,Apartments_idx_50,S7_R8,simplevit,1.07293
acousticrooms_unseen,Apartments_idx_50,S7_R9,simplevit,1.97748
acousticrooms_unseen,Apartments_idx_50,S7_R10,simplevit,1.97497
acousticrooms_unseen,Apartments_idx_50,S7_R11,simplevit,1.37168
acousticrooms_unseen,Apartments_idx_50,S7_R12,simplevit,1.33265
acousticrooms_unseen,Apartments_idx_50,S7_R13,simplevit,1.49602
acousticrooms_unseen,Apartments_idx_50,S7_R14,simplevit,1.51681
acousticrooms_unseen,Apartments_idx_50,S7_R15,simplevit,1.37148
acousticrooms_unseen,Apartments_idx_50,S7_R16,simplevit,1.50457
acousticrooms_unseen,Apartments_idx_50,S7_R17,simplevit,1.45738
acousticrooms_unseen,Apartments_idx_50,S7_R18,simplevit,1.73038
acousticrooms_unseen,Apartments_idx_50,S7_R19,simplevit,1.51364
acousticrooms_unseen,Apartments_idx_50,S7_R20,simplevit,1.75789
acousticrooms_unseen,Apartments_idx_50,S7_R21,simplevit,1.56539
acousticrooms_unseen,Apartments_idx_50,S7_R22,simplevit,1.41739
acousticrooms_unseen,Apartments_idx_50,S7_R23,simplevit,1.36175
acousticrooms_unseen,Apartments_idx_50,S7_R24,simplevit,1.40904
acousticrooms_unseen,Apartments_idx_50,S7_R25,simplevit,1.87489
acousticrooms_unseen,Apartments_idx_50,S8_R1,simplevit,1.14786
acousticrooms_unseen,Apartments_idx_50,S8_R2,simplevit,1.17529
acousticrooms_unseen,Apartments_idx_50,S8_R3,simplevit,1.22072
acousticrooms_unseen,Apartments_idx_50,S8_R4,simplevit,1.30271
acousticrooms_unseen,Apartments_idx_50,S8_R5,simplevit,1.2047
acousticrooms_unseen,Apartments_idx_50,S8_R6,simplevit,1.19372
acousticrooms_unseen,Apartments_idx_50,S8_R7,simplevit,1.22321
acousticrooms_unseen,Apartments_idx_50,S8_R8,simplevit,1.11734
acousticrooms_unseen,Apartments_idx_50,S8_R9,simplevit,1.15233
acousticrooms_unseen,Apartments_idx_50,S8_R10,simplevit,1.22637
acousticrooms_unseen,Apartments_idx_50,S8_R11,simplevit,1.24642
acousticrooms_unseen,Apartments_idx_50,S8_R12,simplevit,1.21868
acousticrooms_unseen,Apartments_idx_50,S8_R13,simplevit,1.28569
acousticrooms_unseen,Apartments_idx_50,S8_R14,simplevit,1.26352
acousticrooms_unseen,Apartments_idx_50,S8_R15,simplevit,1.36638
acousticrooms_unseen,Apartments_idx_50,S8_R16,simplevit,1.30981
acousticrooms_unseen,Apartments_idx_50,S8_R17,simplevit,1.3092
acousticrooms_unseen,Apartments_idx_50,S8_R18,simplevit,1.32133
acousticrooms_unseen,Apartments_idx_50,S8_R19,simplevit,1.35078
acousticrooms_unseen,Apartments_idx_50,S8_R20,simplevit,1.43447
acousticrooms_unseen,Apartments_idx_50,S8_R21,simplevit,1.37379
acousticrooms_unseen,Apartments_idx_50,S8_R22,simplevit,1.27836
acousticrooms_unseen,Apartments_idx_50,S8_R23,simplevit,1.2955
acousticrooms_unseen,Apartments_idx_50,S8_R24,simplevit,1.24691
acousticrooms_unseen,Apartments_idx_50,S8_R25,simplevit,1.24098
acousticrooms_unseen,Apartments_idx_50,S9_R1,simplevit,1.99501
acousticrooms_unseen,Apartments_idx_50,S9_R2,simplevit,1.80185
acousticrooms_unseen,Apartments_idx_50,S9_R3,simplevit,2.00051
acousticrooms_unseen,Apartments_idx_50,S9_R4,simplevit,2.14014
acousticrooms_unseen,Apartments_idx_50,S9_R5,simplevit,1.91866
acousticrooms_unseen,Apartments_idx_50,S9_R6,simplevit,1.98864
acousticrooms_unseen,Apartments_idx_50,S9_R7,simplevit,1.92914
acousticrooms_unseen,Apartments_idx_50,S9_R8,simplevit,1.7673
acousticrooms_unseen,Apartments_idx_50,S9_R9,simplevit,2.30444
acousticrooms_unseen,Apartments_idx_50,S9_R10,simplevit,2.35948
acousticrooms_unseen,Apartments_idx_50,S9_R11,simplevit,1.35654
acousticrooms_unseen,Apartments_idx_50,S9_R12,simplevit,1.30472
acousticrooms_unseen,Apartments_idx_50,S9_R13,simplevit,1.26489
acousticrooms_unseen,Apartments_idx_50,S9_R14,simplevit,1.2319
acousticrooms_unseen,Apartments_idx_50,S9_R15,simplevit,1.36558
acousticrooms_unseen,Apartments_idx_50,S9_R16,simplevit,1.17464
acousticrooms_unseen,Apartments_idx_50,S9_R17,simplevit,1.23956
acousticrooms_unseen,Apartments_idx_50,S9_R18,simplevit,1.47549
acousticrooms_unseen,Apartments_idx_50,S9_R19,simplevit,1.52242
acousticrooms_unseen,Apartments_idx_50,S9_R20,simplevit,1.90989
acousticrooms_unseen,Apartments_idx_50,S9_R21,simplevit,1.31116
acousticrooms_unseen,Apartments_idx_50,S9_R22,simplevit,1.6487
acousticrooms_unseen,Apartments_idx_50,S9_R23,simplevit,1.35003
acousticrooms_unseen,Apartments_idx_50,S9_R24,simplevit,1.39302
acousticrooms_unseen,Apartments_idx_50,S9_R25,simplevit,1.52987
acousticrooms_unseen,Apartments_idx_50,S10_R1,simplevit,1.22653
acousticrooms_unseen,Apartments_idx_50,S10_R2,simplevit,1.33703
acousticrooms_unseen,Apartments_idx_50,S10_R3,simplevit,1.46494
acousticrooms_unseen,Apartments_idx_50,S10_R4,simplevit,1.13891
acousticrooms_unseen,Apartments_idx_50,S10_R5,simplevit,1.31619
acousticrooms_unseen,Apartments_idx_50,S10_R6,simplevit,1.28931
acousticrooms_unseen,Apartments_idx_50,S10_R7,simplevit,1.33581
acousticrooms_unseen,Apartments_idx_50,S10_R8,simplevit,1.39304
acousticrooms_unseen,Apartments_idx_50,S10_R9,simplevit,1.25631
acousticrooms_unseen,Apartments_idx_50,S10_R10,simplevit,1.2703
acousticrooms_unseen,Apartments_idx_50,S10_R11,simplevit,1.26956
acousticrooms_unseen,Apartments_idx_50,S10_R12,simplevit,1.26279
acousticrooms_unseen,Apartments_idx_50,S10_R13,simplevit,1.22151
acousticrooms_unseen,Apartments_idx_50,S10_R14,simplevit,1.44153
acousticrooms_unseen,Apartments_idx_50,S10_R15,simplevit,1.28954
acousticrooms_unseen,Apartments_idx_50,S10_R16,simplevit,1.27445
acousticrooms_unseen,Apartments_idx_50,S10_R17,simplevit,1.37617
acousticrooms_unseen,Apartments_idx_50,S10_R18,simplevit,1.39657
acousticrooms_unseen,Apartments_idx_50,S10_R19,simplevit,1.38581
acousticrooms_unseen,Apartments_idx_50,S10_R20,simplevit,1.36789
acousticrooms_unseen,Apartments_idx_50,S10_R21,simplevit,1.32911
acousticrooms_unseen,Apartments_idx_50,S10_R22,simplevit,1.44733
acousticrooms_unseen,Apartments_idx_50,S10_R23,simplevit,1.27602
acousticrooms_unseen,Apartments_idx_50,S10_R24,simplevit,1.17732
acousticrooms_unseen,Apartments_idx_50,S10_R25,simplevit,1.22374
acousticrooms_unseen,Auditorium_idx_1,S1_R1,simplevit,1.73026
acousticrooms_unseen,Auditorium_idx_1,S1_R2,simplevit,1.68711
acousticrooms_unseen,Auditorium_idx_1,S1_R3,simplevit,1.06387
acousticrooms_unseen,Auditorium_idx_1,S1_R4,simplevit,2.46637
acousticrooms_unseen,Auditorium_idx_1,S1_R5,simplevit,2.55499
acousticrooms_unseen,Auditorium_idx_1,S1_R6,simplevit,1.66871
acousticrooms_unseen,Auditorium_idx_1,S1_R7,simplevit,1.66917
acousticrooms_unseen,Auditorium_idx_1,S1_R8,simplevit,1.41359
acousticrooms_unseen,Auditorium_idx_1,S1_R9,simplevit,1.45779
acousticrooms_unseen,Auditorium_idx_1,S1_R10,simplevit,1.18921
acousticrooms_unseen,Auditorium_idx_1,S1_R11,simplevit,1.21612
acousticrooms_unseen,Auditorium_idx_1,S1_R12,simplevit,1.48449
acousticrooms_unseen,Auditorium_idx_1,S1_R13,simplevit,2.22214
acousticrooms_unseen,Auditorium_idx_1,S1_R14,simplevit,2.00377
acousticrooms_unseen,Auditorium_idx_1,S1_R15,simplevit,2.12617
acousticrooms_unseen,Auditorium_idx_1,S1_R16,simplevit,1.87471
acousticrooms_unseen,Auditorium_idx_1,S1_R17,simplevit,2.50964
acousticrooms_unseen,Auditorium_idx_1,S1_R18,simplevit,1.9142
acousticrooms_unseen,Auditorium_idx_1,S1_R19,simplevit,2.3102
acousticrooms_unseen,Auditorium_idx_1,S1_R20,simplevit,2.70867
acousticrooms_unseen,Auditorium_idx_1,S1_R21,simplevit,2.50325
acousticrooms_unseen,Auditorium_idx_1,S1_R22,simplevit,2.60251
acousticrooms_unseen,Auditorium_idx_1,S1_R23,simplevit,2.72265
acousticrooms_unseen,Auditorium_idx_1,S1_R24,simplevit,2.46467
acousticrooms_unseen,Auditorium_idx_1,S1_R25,simplevit,2.07336
acousticrooms_unseen,Auditorium_idx_1,S1_R26,simplevit,1.9807
acousticrooms_unseen,Auditorium_idx_1,S1_R27,simplevit,2.17457
acousticrooms_unseen,Auditorium_idx_1,S1_R28,simplevit,2.27275
acousticrooms_unseen,Auditorium_idx_1,S1_R29,simplevit,1.7773
acousticrooms_unseen,Auditorium_idx_1,S1_R30,simplevit,1.77672
acousticrooms_unseen,Auditorium_idx_1,S1_R31,simplevit,1.67555
acousticrooms_unseen,Auditorium_idx_1,S1_R32,simplevit,2.58247
acousticrooms_unseen,Auditorium_idx_1,S1_R33,simplevit,2.71955
acousticrooms_unseen,Auditorium_idx_1,S1_R34,simplevit,2.54275
acousticrooms_unseen,Auditorium_idx_1,S1_R35,simplevit,2.12157
acousticrooms_unseen,Auditorium_idx_1,S1_R36,simplevit,2.10047
acousticrooms_unseen,Auditorium_idx_1,S1_R37,simplevit,1.75181
acousticrooms_unseen,Auditorium_idx_1,S1_R38,simplevit,2.70937
acousticrooms_unseen,Auditorium_idx_1,S1_R39,simplevit,2.55445
acousticrooms_unseen,Auditorium_idx_1,S1_R40,simplevit,2.04614
acousticrooms_unseen,Auditorium_idx_1,S1_R41,simplevit,2.05701
acousticrooms_unseen,Auditorium_idx_1,S1_R42,simplevit,2.05102
acousticrooms_unseen,Auditorium_idx_1,S1_R43,simplevit,1.47352
acousticrooms_unseen,Auditorium_idx_1,S1_R44,simplevit,1.5448
acousticrooms_unseen,Auditorium_idx_1,S1_R45,simplevit,1.54357
acousticrooms_unseen,Auditorium_idx_1,S1_R46,simplevit,1.29044
acousticrooms_unseen,Auditorium_idx_1,S1_R47,simplevit,1.07137
acousticrooms_unseen,Auditorium_idx_1,S1_R48,simplevit,1.69285
acousticrooms_unseen,Auditorium_idx_1,S1_R49,simplevit,1.17006
acousticrooms_unseen,Auditorium_idx_1,S1_R50,simplevit,1.34631
acousticrooms_unseen,Auditorium_idx_1,S1_R51,simplevit,2.66039
acousticrooms_unseen,Auditorium_idx_1,S1_R52,simplevit,2.78177
acousticrooms_unseen,Auditorium_idx_1,S1_R53,simplevit,2.18158
acousticrooms_unseen,Auditorium_idx_1,S1_R54,simplevit,1.81026
acousticrooms_unseen,Auditorium_idx_1,S1_R55,simplevit,1.35376
acousticrooms_unseen,Auditorium_idx_1,S1_R56,simplevit,1.55323
acousticrooms_unseen,Auditorium_idx_1,S1_R57,simplevit,2.94159
acousticrooms_unseen,Auditorium_idx_1,S1_R58,simplevit,2.65821
acousticrooms_unseen,Auditorium_idx_1,S1_R59,simplevit,2.52968
acousticrooms_unseen,Auditorium_idx_1,S1_R60,simplevit,2.70228
acousticrooms_unseen,Auditorium_idx_1,S1_R61,simplevit,2.97561
acousticrooms_unseen,Auditorium_idx_1,S1_R62,simplevit,2.99019
acousticrooms_unseen,Auditorium_idx_1,S1_R63,simplevit,2.98063
acousticrooms_unseen,Auditorium_idx_1,S1_R64,simplevit,2.80695
acousticrooms_unseen,Auditorium_idx_1,S1_R65,simplevit,2.61692
acousticrooms_unseen,Auditorium_idx_1,S1_R66,simplevit,2.77841
acousticrooms_unseen,Auditorium_idx_1,S1_R67,simplevit,2.87099
acousticrooms_unseen,Auditorium_idx_1,S1_R68,simplevit,3.16828
acousticrooms_unseen,Auditorium_idx_1,S1_R69,simplevit,3.08018
acousticrooms_unseen,Auditorium_idx_1,S1_R70,simplevit,2.98766
acousticrooms_unseen,Auditorium_idx_1,S1_R71,simplevit,3.04463
acousticrooms_unseen,Auditorium_idx_1,S1_R72,simplevit,2.94108
acousticrooms_unseen,Auditorium_idx_1,S1_R73,simplevit,2.70987
acousticrooms_unseen,Auditorium_idx_1,S1_R74,simplevit,2.17413
acousticrooms_unseen,Auditorium_idx_1,S1_R75,simplevit,2.06043
acousticrooms_unseen,Auditorium_idx_1,S1_R76,simplevit,2.04192
acousticrooms_unseen,Auditorium_idx_1,S1_R77,simplevit,1.43524
acousticrooms_unseen,Auditorium_idx_1,S1_R78,simplevit,2.86275
acousticrooms_unseen,Auditorium_idx_1,S1_R79,simplevit,1.59241
acousticrooms_unseen,Auditorium_idx_1,S1_R80,simplevit,1.54612
acousticrooms_unseen,Auditorium_idx_1,S1_R81,simplevit,1.46278
acousticrooms_unseen,Auditorium_idx_1,S1_R82,simplevit,2.12996
acousticrooms_unseen,Auditorium_idx_1,S1_R83,simplevit,1.0691
acousticrooms_unseen,Auditorium_idx_1,S1_R84,simplevit,1.1272
acousticrooms_unseen,Auditorium_idx_1,S1_R85,simplevit,1.16704
acousticrooms_unseen,Auditorium_idx_1,S1_R86,simplevit,1.37963
acousticrooms_unseen,Auditorium_idx_1,S1_R87,simplevit,1.30728
acousticrooms_unseen,Auditorium_idx_1,S1_R88,simplevit,1.4763
acousticrooms_unseen,Auditorium_idx_1,S1_R89,simplevit,1.32781
acousticrooms_unseen,Auditorium_idx_1,S1_R90,simplevit,1.55337
acousticrooms_unseen,Auditorium_idx_1,S1_R91,simplevit,1.88414
acousticrooms_unseen,Auditorium_idx_1,S1_R92,simplevit,3.88332
acousticrooms_unseen,Auditorium_idx_1,S1_R93,simplevit,2.24619
acousticrooms_unseen,Auditorium_idx_1,S1_R94,simplevit,2.58951
acousticrooms_unseen,Auditorium_idx_1,S1_R95,simplevit,2.19701
acousticrooms_unseen,Auditorium_idx_1,S1_R96,simplevit,2.2277
acousticrooms_unseen,Auditorium_idx_1,S1_R97,simplevit,2.66065
acousticrooms_unseen,Auditorium_idx_1,S1_R98,simplevit,1.23041
acousticrooms_unseen,Auditorium_idx_1,S1_R99,simplevit,1.55349
acousticrooms_unseen,Auditorium_idx_1,S1_R100,simplevit,1.61223
acousticrooms_unseen,Auditorium_idx_1,S2_R1,simplevit,1.34728
acousticrooms_unseen,Auditorium_idx_1,S2_R2,simplevit,1.84388
acousticrooms_unseen,Auditorium_idx_1,S2_R3,simplevit,2.24937
acousticrooms_unseen,Auditorium_idx_1,S2_R4,simplevit,1.70625
acousticrooms_unseen,Auditorium_idx_1,S2_R5,simplevit,1.20227
acousticrooms_unseen,Auditorium_idx_1,S2_R6,simplevit,1.38536
acousticrooms_unseen,Auditorium_idx_1,S2_R7,simplevit,1.62806
acousticrooms_unseen,Auditorium_idx_1,S2_R8,simplevit,2.46915
acousticrooms_unseen,Auditorium_idx_1,S2_R9,simplevit,1.58797
acousticrooms_unseen,Auditorium_idx_1,S2_R10,simplevit,1.88697
acousticrooms_unseen,Auditorium_idx_1,S2_R11,simplevit,2.34749
acousticrooms_unseen,Auditorium_idx_1,S2_R12,simplevit,2.02286
acousticrooms_unseen,Auditorium_idx_1,S2_R13,simplevit,2.00179
acousticrooms_unseen,Auditorium_idx_1,S2_R14,simplevit,1.64806
acousticrooms_unseen,Auditorium_idx_1,S2_R15,simplevit,1.28076
acousticrooms_unseen,Auditorium_idx_1,S2_R16,simplevit,1.12843
acousticrooms_unseen,Auditorium_idx_1,S2_R17,simplevit,1.05596
acousticrooms_unseen,Auditorium_idx_1,S2_R18,simplevit,1.14598
acousticrooms_unseen,Auditorium_idx_1,S2_R19,simplevit,1.44807
acousticrooms_unseen,Auditorium_idx_1,S2_R20,simplevit,1.04623
acousticrooms_unseen,Auditorium_idx_1,S2_R21,simplevit,1.02949
acousticrooms_unseen,Auditorium_idx_1,S2_R22,simplevit,1.28538
acousticrooms_unseen,Auditorium_idx_1,S2_R23,simplevit,1.47255
acousticrooms_unseen,Auditorium_idx_1,S2_R24,simplevit,1.191
acousticrooms_unseen,Auditorium_idx_1,S2_R25,simplevit,1.41634
acousticrooms_unseen,Auditorium_idx_1,S2_R26,simplevit,1.20658
acousticrooms_unseen,Auditorium_idx_1,S2_R27,simplevit,1.36373
acousticrooms_unseen,Auditorium_idx_1,S2_R28,simplevit,1.33487
acousticrooms_unseen,Auditorium_idx_1,S2_R29,simplevit,1.3274
acousticrooms_unseen,Auditorium_idx_1,S2_R30,simplevit,1.27966
acousticrooms_unseen,Auditorium_idx_1,S2_R31,simplevit,1.43369
acousticrooms_unseen,Auditorium_idx_1,S2_R32,simplevit,1.07006
acousticrooms_unseen,Auditorium_idx_1,S2_R33,simplevit,2.34735
acousticrooms_unseen,Auditorium_idx_1,S2_R34,simplevit,2.06519
acousticrooms_unseen,Auditorium_idx_1,S2_R35,simplevit,2.07433
acousticrooms_unseen,Auditorium_idx_1,S2_R36,simplevit,1.47889
acousticrooms_unseen,Auditorium_idx_1,S2_R37,simplevit,2.78996
acousticrooms_unseen,Auditorium_idx_1,S2_R38,simplevit,1.37612
acousticrooms_unseen,Auditorium_idx_1,S2_R39,simplevit,1.95107
acousticrooms_unseen,Auditorium_idx_1,S2_R40,simplevit,1.07709
acousticrooms_unseen,Auditorium_idx_1,S2_R41,simplevit,1.04481
acousticrooms_unseen,Auditorium_idx_1,S2_R42,simplevit,1.04059
acousticrooms_unseen,Auditorium_idx_1,S2_R43,simplevit,1.50063
acousticrooms_unseen,Auditorium_idx_1,S2_R44,simplevit,1.46371
acousticrooms_unseen,Auditorium_idx_1,S2_R45,simplevit,1.65054
acousticrooms_unseen,Auditorium_idx_1,S2_R46,simplevit,2.04094
acousticrooms_unseen,Auditorium_idx_1,S2_R47,simplevit,2.27762
acousticrooms_unseen,Auditorium_idx_1,S2_R48,simplevit,1.82007
acousticrooms_unseen,Auditorium_idx_1,S2_R49,simplevit,2.05157
acousticrooms_unseen,Auditorium_idx_1,S2_R50,simplevit,1.56152
acousticrooms_unseen,Auditorium_idx_1,S2_R51,simplevit,0.98428
acousticrooms_unseen,Auditorium_idx_1,S2_R52,simplevit,1.25322
acousticrooms_unseen,Auditorium_idx_1,S2_R53,simplevit,2.16761
acousticrooms_unseen,Auditorium_idx_1,S2_R54,simplevit,1.54393
acousticrooms_unseen,Auditorium_idx_1,S2_R55,simplevit,2.50744
acousticrooms_unseen,Auditorium_idx_1,S2_R56,simplevit,2.16752
acousticrooms_unseen,Auditorium_idx_1,S2_R57,simplevit,2.07776
acousticrooms_unseen,Auditorium_idx_1,S2_R58,simplevit,1.44533
acousticrooms_unseen,Auditorium_idx_1,S2_R59,simplevit,1.17067
acousticrooms_unseen,Auditorium_idx_1,S2_R60,simplevit,1.38438
acousticrooms_unseen,Auditorium_idx_1,S2_R61,simplevit,1.84792
acousticrooms_unseen,Auditorium_idx_1,S2_R62,simplevit,1.30578
acousticrooms_unseen,Auditorium_idx_1,S2_R63,simplevit,1.25315
acousticrooms_unseen,Auditorium_idx_1,S2_R64,simplevit,1.38857
acousticrooms_unseen,Auditorium_idx_1,S2_R65,simplevit,1.43648
acousticrooms_unseen,Auditorium_idx_1,S2_R66,simplevit,1.52991
acousticrooms_unseen,Auditorium_idx_1,S2_R67,simplevit,2.20157
acousticrooms_unseen,Auditorium_idx_1,S2_R68,simplevit,1.908
acousticrooms_unseen,Auditorium_idx_1,S2_R69,simplevit,1.71669
acousticrooms_unseen,Auditorium_idx_1,S2_R70,simplevit,2.32716
acousticrooms_unseen,Auditorium_idx_1,S2_R71,simplevit,2.33592
acousticrooms_unseen,Auditorium_idx_1,S2_R72,simplevit,2.16214
acousticrooms_unseen,Auditorium_idx_1,S2_R73,simplevit,2.08911
acousticrooms_unseen,Auditorium_idx_1,S2_R74,simplevit,2.27835
acousticrooms_unseen,Auditorium_idx_1,S2_R75,simplevit,1.81399
acousticrooms_unseen,Auditorium_idx_1,S2_R76,simplevit,2.00628
acousticrooms_unseen,Auditorium_idx_1,S2_R77,simplevit,2.20581
acousticrooms_unseen,Auditorium_idx_1,S2_R78,simplevit,1.78501
acousticrooms_unseen,Auditorium_idx_1,S2_R79,simplevit,2.37448
acousticrooms_unseen,Auditorium_idx_1,S2_R80,simplevit,1.83011
acousticrooms_unseen,Auditorium_idx_1,S2_R81,simplevit,2.16793
acousticrooms_unseen,Auditorium_idx_1,S2_R82,simplevit,2.10219
acousticrooms_unseen,Auditorium_idx_1,S2_R83,simplevit,2.02793
acousticrooms_unseen,Auditorium_idx_1,S2_R84,simplevit,1.94579
acousticrooms_unseen,Auditorium_idx_1,S2_R85,simplevit,2.05473
acousticrooms_unseen,Auditorium_idx_1,S2_R86,simplevit,1.91054
acousticrooms_unseen,Auditorium_idx_1,S2_R87,simplevit,1.82858
acousticrooms_unseen,Auditorium_idx_1,S2_R88,simplevit,1.69442
acousticrooms_unseen,Auditorium_idx_1,S2_R89,simplevit,2.1022
acousticrooms_unseen,Auditorium_idx_1,S2_R90,simplevit,1.46413
acousticrooms_unseen,Auditorium_idx_1,S2_R91,simplevit,1.17149
acousticrooms_unseen,Auditorium_idx_1,S2_R92,simplevit,1.4369
acousticrooms_unseen,Auditorium_idx_1,S2_R93,simplevit,1.2648
acousticrooms_unseen,Auditorium_idx_1,S2_R94,simplevit,1.02449
acousticrooms_unseen,Auditorium_idx_1,S2_R95,simplevit,1.04462
acousticrooms_unseen,Auditorium_idx_1,S2_R96,simplevit,1.25965
acousticrooms_unseen,Auditorium_idx_1,S2_R97,simplevit,1.14737
acousticrooms_unseen,Auditorium_idx_1,S2_R98,simplevit,2.03777
